t,semaforoV2_se_—_rojo,semaforoV2_se_—_verde,semaforoV2_se_—_t_restante,boton_pwm_cs_—_salida
28.800,0.0000,1.0000,15.0000,0.0000
28.850,0.0000,1.0000,15.0000,0.0000
28.900,0.0000,1.0000,15.0000,0.0000
28.950,0.0000,1.0000,15.0000,0.0000
29.000,0.0000,1.0000,15.0000,0.0000
29.050,0.0000,1.0000,15.0000,0.0000
29.100,0.0000,1.0000,15.0000,0.0000
29.150,0.0000,1.0000,15.0000,0.0000
29.200,0.0000,1.0000,15.0000,0.0000
29.250,0.0000,1.0000,15.0000,0.0000
29.300,0.0000,1.0000,15.0000,0.0000
29.350,0.0000,1.0000,15.0000,0.0000
29.400,0.0000,1.0000,15.0000,0.0000
29.450,0.0000,1.0000,15.0000,0.0000
29.500,0.0000,1.0000,15.0000,0.0000
29.550,0.0000,1.0000,15.0000,0.0000
29.600,0.0000,1.0000,15.0000,0.0000
29.650,0.0000,1.0000,15.0000,0.0000
29.700,0.0000,1.0000,15.0000,0.0000
29.750,0.0000,1.0000,15.0000,0.0000
29.800,0.0000,1.0000,15.0000,0.0000
29.850,0.0000,1.0000,15.0000,0.0000
29.900,0.0000,1.0000,15.0000,0.0000
29.950,0.0000,1.0000,15.0000,0.0000
30.000,0.0000,1.0000,15.0000,0.0000
30.050,0.0000,1.0000,15.0000,0.0000
30.100,0.0000,1.0000,15.0000,0.0000
30.150,0.0000,1.0000,15.0000,0.0000
30.200,0.0000,1.0000,15.0000,0.0000
30.250,0.0000,1.0000,15.0000,0.0000
30.300,0.0000,1.0000,15.0000,0.0000
30.350,0.0000,1.0000,15.0000,0.0000
30.400,0.0000,1.0000,15.0000,0.0000
30.450,0.0000,1.0000,15.0000,0.0000
30.500,0.0000,1.0000,15.0000,0.0000
30.550,0.0000,1.0000,15.0000,0.0000
30.600,0.0000,1.0000,15.0000,0.0000
30.650,0.0000,1.0000,15.0000,0.0000
30.700,0.0000,1.0000,15.0000,0.0000
30.750,0.0000,1.0000,15.0000,0.0000
30.800,0.0000,1.0000,15.0000,0.0000
30.850,0.0000,1.0000,15.0000,0.0000
30.900,0.0000,1.0000,15.0000,0.0000
30.950,0.0000,1.0000,15.0000,0.0000
31.000,0.0000,1.0000,15.0000,0.0000
31.050,0.0000,1.0000,15.0000,0.0000
31.100,0.0000,1.0000,15.0000,0.0000
31.150,0.0000,1.0000,15.0000,0.0000
31.200,0.0000,1.0000,15.0000,0.0000
31.250,0.0000,1.0000,15.0000,0.0000
31.300,0.0000,1.0000,15.0000,0.0000
31.350,0.0000,1.0000,15.0000,0.0000
31.400,0.0000,1.0000,15.0000,0.0000
31.450,0.0000,1.0000,15.0000,0.0000
31.500,0.0000,1.0000,15.0000,0.0000
31.550,0.0000,1.0000,15.0000,0.0000
31.600,0.0000,1.0000,15.0000,0.0000
31.650,0.0000,1.0000,15.0000,0.0000
31.700,0.0000,1.0000,15.0000,0.0000
31.750,0.0000,1.0000,15.0000,0.0000
31.800,0.0000,1.0000,15.0000,0.0000
31.850,0.0000,1.0000,15.0000,0.0000
31.900,0.0000,1.0000,15.0000,0.0000
31.950,0.0000,1.0000,15.0000,0.0000
32.000,0.0000,1.0000,15.0000,0.0000
32.050,0.0000,1.0000,15.0000,0.0000
32.100,0.0000,1.0000,15.0000,0.0000
32.150,0.0000,1.0000,15.0000,0.0000
32.200,0.0000,1.0000,15.0000,0.0000
32.250,0.0000,1.0000,15.0000,0.0000
32.300,0.0000,1.0000,15.0000,0.0000
32.350,0.0000,1.0000,15.0000,0.0000
32.400,0.0000,1.0000,15.0000,0.0000
32.450,0.0000,1.0000,15.0000,0.0000
32.500,0.0000,1.0000,15.0000,0.0000
32.550,0.0000,1.0000,15.0000,0.0000
32.600,0.0000,1.0000,15.0000,0.0000
32.650,0.0000,1.0000,15.0000,0.0000
32.700,0.0000,1.0000,15.0000,0.0000
32.750,0.0000,1.0000,15.0000,0.0000
32.800,0.0000,1.0000,15.0000,0.0000
32.850,0.0000,1.0000,15.0000,0.0000
32.900,0.0000,1.0000,15.0000,0.0000
32.950,0.0000,1.0000,15.0000,0.0000
33.000,0.0000,1.0000,15.0000,0.0000
33.050,0.0000,1.0000,15.0000,0.0000
33.100,0.0000,1.0000,15.0000,0.0000
33.150,0.0000,1.0000,15.0000,0.0000
33.200,0.0000,1.0000,15.0000,0.0000
33.250,0.0000,1.0000,15.0000,0.0000
33.300,0.0000,1.0000,15.0000,0.0000
33.350,0.0000,1.0000,15.0000,0.0000
33.400,0.0000,1.0000,15.0000,0.0000
33.450,0.0000,1.0000,15.0000,0.0000
33.500,0.0000,1.0000,15.0000,0.0000
33.550,0.0000,1.0000,15.0000,0.0000
33.600,0.0000,1.0000,15.0000,0.0000
33.650,0.0000,1.0000,15.0000,0.0000
33.700,0.0000,1.0000,15.0000,0.0000
33.750,0.0000,1.0000,15.0000,0.0000
33.800,0.0000,1.0000,15.0000,0.0000
33.850,0.0000,1.0000,15.0000,0.0000
33.900,0.0000,1.0000,15.0000,0.0000
33.950,0.0000,1.0000,15.0000,0.0000
34.000,0.0000,1.0000,15.0000,0.0000
34.050,0.0000,1.0000,15.0000,0.0000
34.100,0.0000,1.0000,15.0000,0.0000
34.150,0.0000,1.0000,15.0000,0.0000
34.200,0.0000,1.0000,15.0000,0.0000
34.250,0.0000,1.0000,15.0000,0.0000
34.300,0.0000,1.0000,15.0000,0.0000
34.350,0.0000,1.0000,15.0000,0.0000
34.400,0.0000,1.0000,15.0000,0.0000
34.450,0.0000,1.0000,15.0000,0.0000
34.500,0.0000,1.0000,15.0000,0.0000
34.550,0.0000,1.0000,15.0000,0.0000
34.600,0.0000,1.0000,15.0000,0.0000
34.650,0.0000,1.0000,15.0000,0.0000
34.700,0.0000,1.0000,15.0000,0.0000
34.750,0.0000,1.0000,15.0000,0.0000
34.800,0.0000,1.0000,15.0000,0.0000
34.850,0.0000,1.0000,15.0000,0.0000
34.900,0.0000,1.0000,15.0000,0.0000
34.950,0.0000,1.0000,15.0000,0.0000
35.000,1.0000,0.0000,30.0000,0.0000
35.050,1.0000,0.0000,30.0000,0.0000
35.100,1.0000,0.0000,30.0000,0.0000
35.150,1.0000,0.0000,30.0000,0.0000
35.200,1.0000,0.0000,30.0000,0.0000
35.250,1.0000,0.0000,30.0000,0.0000
35.300,1.0000,0.0000,30.0000,0.0000
35.350,1.0000,0.0000,30.0000,0.0000
35.400,1.0000,0.0000,30.0000,0.0000
35.450,1.0000,0.0000,30.0000,0.0000
35.500,1.0000,0.0000,30.0000,0.0000
35.550,1.0000,0.0000,30.0000,0.0000
35.600,1.0000,0.0000,30.0000,0.0000
35.650,1.0000,0.0000,30.0000,0.0000
35.700,1.0000,0.0000,30.0000,0.0000
35.750,1.0000,0.0000,30.0000,0.0000
35.800,1.0000,0.0000,30.0000,0.0000
35.850,1.0000,0.0000,30.0000,0.0000
35.900,1.0000,0.0000,30.0000,0.0000
35.950,1.0000,0.0000,30.0000,0.0000
36.000,1.0000,0.0000,30.0000,0.0000
36.050,1.0000,0.0000,30.0000,0.0000
36.100,1.0000,0.0000,30.0000,0.0000
36.150,1.0000,0.0000,30.0000,0.0000
36.200,1.0000,0.0000,30.0000,0.0000
36.250,1.0000,0.0000,30.0000,0.0000
36.300,1.0000,0.0000,30.0000,0.0000
36.350,1.0000,0.0000,30.0000,0.0000
36.400,1.0000,0.0000,30.0000,0.0000
36.450,1.0000,0.0000,30.0000,0.0000
36.500,1.0000,0.0000,30.0000,0.0000
36.550,1.0000,0.0000,30.0000,0.0000
36.600,1.0000,0.0000,30.0000,0.0000
36.650,1.0000,0.0000,30.0000,0.0000
36.700,1.0000,0.0000,30.0000,0.0000
36.750,1.0000,0.0000,30.0000,0.0000
36.800,1.0000,0.0000,30.0000,0.0000
36.850,1.0000,0.0000,30.0000,0.0000
36.900,1.0000,0.0000,30.0000,0.0000
36.950,1.0000,0.0000,30.0000,0.0000
37.000,1.0000,0.0000,30.0000,0.0000
37.050,1.0000,0.0000,30.0000,0.0000
37.100,1.0000,0.0000,30.0000,0.0000
37.150,1.0000,0.0000,30.0000,0.0000
37.200,1.0000,0.0000,30.0000,0.0000
37.250,1.0000,0.0000,30.0000,0.0000
37.300,1.0000,0.0000,30.0000,0.0000
37.350,1.0000,0.0000,30.0000,0.0000
37.400,1.0000,0.0000,30.0000,0.0000
37.450,1.0000,0.0000,30.0000,0.0000
37.500,1.0000,0.0000,30.0000,0.0000
37.550,1.0000,0.0000,30.0000,0.0000
37.600,1.0000,0.0000,30.0000,0.0000
37.650,1.0000,0.0000,30.0000,0.0000
37.700,1.0000,0.0000,30.0000,0.0000
37.750,1.0000,0.0000,30.0000,0.0000
37.800,1.0000,0.0000,30.0000,0.0000
37.850,1.0000,0.0000,30.0000,0.0000
37.900,1.0000,0.0000,30.0000,0.0000
37.950,1.0000,0.0000,30.0000,0.0000
38.000,1.0000,0.0000,30.0000,0.0000
38.050,1.0000,0.0000,30.0000,0.0000
38.100,1.0000,0.0000,30.0000,0.0000
38.150,1.0000,0.0000,30.0000,0.0000
38.200,1.0000,0.0000,30.0000,0.0000
38.250,1.0000,0.0000,30.0000,0.0000
38.300,1.0000,0.0000,30.0000,0.0000
38.350,1.0000,0.0000,30.0000,0.0000
38.400,1.0000,0.0000,30.0000,0.0000
38.450,1.0000,0.0000,30.0000,0.0000
38.500,1.0000,0.0000,30.0000,0.0000
38.550,1.0000,0.0000,30.0000,0.0000
38.600,1.0000,0.0000,30.0000,0.0000
38.650,1.0000,0.0000,30.0000,0.0000
38.700,1.0000,0.0000,30.0000,0.0000
38.750,1.0000,0.0000,30.0000,0.0000
38.800,1.0000,0.0000,30.0000,0.0000
38.850,1.0000,0.0000,30.0000,0.0000
38.900,1.0000,0.0000,30.0000,0.0000
38.950,1.0000,0.0000,30.0000,0.0000
39.000,1.0000,0.0000,30.0000,0.0000
39.050,1.0000,0.0000,30.0000,0.0000
39.100,1.0000,0.0000,30.0000,0.0000
39.150,1.0000,0.0000,30.0000,0.0000
39.200,1.0000,0.0000,30.0000,0.0000
39.250,1.0000,0.0000,30.0000,0.0000
39.300,1.0000,0.0000,30.0000,0.0000
39.350,1.0000,0.0000,30.0000,0.0000
39.400,1.0000,0.0000,30.0000,0.0000
39.450,1.0000,0.0000,30.0000,0.0000
39.500,1.0000,0.0000,30.0000,0.0000
39.550,1.0000,0.0000,30.0000,0.0000
39.600,1.0000,0.0000,30.0000,0.0000
39.650,1.0000,0.0000,30.0000,0.0000
39.700,1.0000,0.0000,30.0000,0.0000
39.750,1.0000,0.0000,30.0000,0.0000
39.800,1.0000,0.0000,30.0000,0.0000
39.850,1.0000,0.0000,30.0000,0.0000
39.900,1.0000,0.0000,30.0000,0.0000
39.950,1.0000,0.0000,30.0000,0.0000
40.000,1.0000,0.0000,30.0000,0.0000
40.050,1.0000,0.0000,30.0000,0.0000
40.100,1.0000,0.0000,30.0000,0.0000
40.150,1.0000,0.0000,30.0000,0.0000
40.200,1.0000,0.0000,30.0000,0.0000
40.250,1.0000,0.0000,30.0000,0.0000
40.300,1.0000,0.0000,30.0000,0.0000
40.350,1.0000,0.0000,30.0000,0.0000
40.400,1.0000,0.0000,30.0000,0.0000
40.450,1.0000,0.0000,30.0000,0.0000
40.500,1.0000,0.0000,30.0000,0.0000
40.550,1.0000,0.0000,30.0000,0.0000
40.600,1.0000,0.0000,30.0000,0.0000
40.650,1.0000,0.0000,30.0000,0.0000
40.700,1.0000,0.0000,30.0000,0.0000
40.750,1.0000,0.0000,30.0000,0.0000
40.800,1.0000,0.0000,30.0000,0.0000
40.850,1.0000,0.0000,30.0000,0.0000
40.900,1.0000,0.0000,30.0000,0.0000
40.950,1.0000,0.0000,30.0000,0.0000
41.000,1.0000,0.0000,30.0000,0.0000
41.050,1.0000,0.0000,30.0000,0.0000
41.100,1.0000,0.0000,30.0000,0.0000
41.150,1.0000,0.0000,30.0000,0.0000
41.200,1.0000,0.0000,30.0000,0.0000
41.250,1.0000,0.0000,30.0000,0.0000
41.300,1.0000,0.0000,30.0000,0.0000
41.350,1.0000,0.0000,30.0000,0.0000
41.400,1.0000,0.0000,30.0000,0.0000
41.450,1.0000,0.0000,30.0000,0.0000
41.500,1.0000,0.0000,30.0000,0.0000
41.550,1.0000,0.0000,30.0000,0.0000
41.600,1.0000,0.0000,30.0000,0.0000
41.650,1.0000,0.0000,30.0000,0.0000
41.700,1.0000,0.0000,30.0000,0.0000
41.750,1.0000,0.0000,30.0000,0.0000
41.800,1.0000,0.0000,30.0000,0.0000
41.850,1.0000,0.0000,30.0000,0.0000
41.900,1.0000,0.0000,30.0000,0.0000
41.950,1.0000,0.0000,30.0000,0.0000
42.000,1.0000,0.0000,30.0000,0.0000
42.050,1.0000,0.0000,30.0000,0.0000
42.100,1.0000,0.0000,30.0000,0.0000
42.150,1.0000,0.0000,30.0000,0.0000
42.200,1.0000,0.0000,30.0000,0.0000
42.250,1.0000,0.0000,30.0000,0.0000
42.300,1.0000,0.0000,30.0000,0.0000
42.350,1.0000,0.0000,30.0000,0.0000
42.400,1.0000,0.0000,30.0000,0.0000
42.450,1.0000,0.0000,30.0000,0.0000
42.500,1.0000,0.0000,30.0000,0.0000
42.550,1.0000,0.0000,30.0000,0.0000
42.600,1.0000,0.0000,30.0000,0.0000
42.650,1.0000,0.0000,30.0000,0.0000
42.700,1.0000,0.0000,30.0000,0.0000
42.750,1.0000,0.0000,30.0000,0.0000
42.800,1.0000,0.0000,30.0000,0.0000
42.850,1.0000,0.0000,30.0000,0.0000
42.900,1.0000,0.0000,30.0000,0.0000
42.950,1.0000,0.0000,30.0000,0.0000
43.000,1.0000,0.0000,30.0000,0.0000
43.050,1.0000,0.0000,30.0000,0.0000
43.100,1.0000,0.0000,30.0000,0.0000
43.150,1.0000,0.0000,30.0000,0.0000
43.200,1.0000,0.0000,30.0000,0.0000
43.250,1.0000,0.0000,30.0000,0.0000
43.300,1.0000,0.0000,30.0000,0.0000
43.350,1.0000,0.0000,30.0000,0.0000
43.400,1.0000,0.0000,30.0000,0.0000
43.450,1.0000,0.0000,30.0000,0.0000
43.500,1.0000,0.0000,30.0000,0.0000
43.550,1.0000,0.0000,30.0000,0.0000
43.600,1.0000,0.0000,30.0000,0.0000
43.650,1.0000,0.0000,30.0000,0.0000
43.700,1.0000,0.0000,30.0000,0.0000
43.750,1.0000,0.0000,30.0000,0.0000
43.800,1.0000,0.0000,30.0000,0.0000
43.850,1.0000,0.0000,30.0000,0.0000
43.900,1.0000,0.0000,30.0000,0.0000
43.950,1.0000,0.0000,30.0000,0.0000
44.000,1.0000,0.0000,30.0000,0.0000
44.050,1.0000,0.0000,30.0000,0.0000
44.100,1.0000,0.0000,30.0000,0.0000
44.150,1.0000,0.0000,30.0000,0.0000
44.200,1.0000,0.0000,30.0000,0.0000
44.250,1.0000,0.0000,30.0000,0.0000
44.300,1.0000,0.0000,30.0000,0.0000
44.350,1.0000,0.0000,30.0000,0.0000
44.400,1.0000,0.0000,30.0000,0.0000
44.450,1.0000,0.0000,30.0000,0.0000
44.500,1.0000,0.0000,30.0000,0.0000
44.550,1.0000,0.0000,30.0000,0.0000
44.600,1.0000,0.0000,30.0000,0.0000
44.650,1.0000,0.0000,30.0000,0.0000
44.700,1.0000,0.0000,30.0000,0.0000
44.750,1.0000,0.0000,30.0000,0.0000
44.800,1.0000,0.0000,30.0000,0.0000
44.850,1.0000,0.0000,30.0000,0.0000
44.900,1.0000,0.0000,30.0000,0.0000
44.950,1.0000,0.0000,30.0000,0.0000
45.000,1.0000,0.0000,30.0000,0.0000
45.050,1.0000,0.0000,30.0000,1.0000
45.100,1.0000,0.0000,9.9500,1.0000
45.150,1.0000,0.0000,9.9500,1.0000
45.200,1.0000,0.0000,9.9500,1.0000
45.250,1.0000,0.0000,9.9500,1.0000
45.300,1.0000,0.0000,9.9500,1.0000
45.350,1.0000,0.0000,9.9500,1.0000
45.400,1.0000,0.0000,9.9500,1.0000
45.450,1.0000,0.0000,9.9500,1.0000
45.500,1.0000,0.0000,9.9500,1.0000
45.550,1.0000,0.0000,9.9500,1.0000
45.600,1.0000,0.0000,9.9500,1.0000
45.650,1.0000,0.0000,9.9500,1.0000
45.700,1.0000,0.0000,9.9500,1.0000
45.750,1.0000,0.0000,9.9500,1.0000
45.800,1.0000,0.0000,9.9500,1.0000
45.850,1.0000,0.0000,9.9500,1.0000
45.900,1.0000,0.0000,9.9500,1.0000
45.950,1.0000,0.0000,9.9500,1.0000
46.000,1.0000,0.0000,9.9500,1.0000
46.050,1.0000,0.0000,9.9500,1.0000
46.100,1.0000,0.0000,9.9500,1.0000
46.150,1.0000,0.0000,9.9500,1.0000
46.200,1.0000,0.0000,9.9500,1.0000
46.250,1.0000,0.0000,9.9500,1.0000
46.300,1.0000,0.0000,9.9500,1.0000
46.350,1.0000,0.0000,9.9500,1.0000
46.400,1.0000,0.0000,9.9500,1.0000
46.450,1.0000,0.0000,9.9500,1.0000
46.500,1.0000,0.0000,9.9500,1.0000
46.550,1.0000,0.0000,9.9500,1.0000
46.600,1.0000,0.0000,9.9500,1.0000
46.650,1.0000,0.0000,9.9500,1.0000
46.700,1.0000,0.0000,9.9500,1.0000
46.750,1.0000,0.0000,9.9500,1.0000
46.800,1.0000,0.0000,9.9500,1.0000
46.850,1.0000,0.0000,9.9500,1.0000
46.900,1.0000,0.0000,9.9500,1.0000
46.950,1.0000,0.0000,9.9500,1.0000
47.000,1.0000,0.0000,9.9500,1.0000
47.050,1.0000,0.0000,9.9500,0.0000
47.100,1.0000,0.0000,7.9500,0.0000
47.150,1.0000,0.0000,7.9500,0.0000
47.200,1.0000,0.0000,7.9500,0.0000
47.250,1.0000,0.0000,7.9500,0.0000
47.300,1.0000,0.0000,7.9500,0.0000
47.350,1.0000,0.0000,7.9500,0.0000
47.400,1.0000,0.0000,7.9500,0.0000
47.450,1.0000,0.0000,7.9500,0.0000
47.500,1.0000,0.0000,7.9500,0.0000
47.550,1.0000,0.0000,7.9500,0.0000
47.600,1.0000,0.0000,7.9500,0.0000
47.650,1.0000,0.0000,7.9500,0.0000
47.700,1.0000,0.0000,7.9500,0.0000
47.750,1.0000,0.0000,7.9500,0.0000
47.800,1.0000,0.0000,7.9500,0.0000
47.850,1.0000,0.0000,7.9500,0.0000
47.900,1.0000,0.0000,7.9500,0.0000
47.950,1.0000,0.0000,7.9500,0.0000
48.000,1.0000,0.0000,7.9500,0.0000
48.050,1.0000,0.0000,7.9500,0.0000
48.100,1.0000,0.0000,7.9500,0.0000
48.150,1.0000,0.0000,7.9500,0.0000
48.200,1.0000,0.0000,7.9500,0.0000
48.250,1.0000,0.0000,7.9500,0.0000
48.300,1.0000,0.0000,7.9500,0.0000
48.350,1.0000,0.0000,7.9500,0.0000
48.400,1.0000,0.0000,7.9500,0.0000
48.450,1.0000,0.0000,7.9500,0.0000
48.500,1.0000,0.0000,7.9500,0.0000
48.550,1.0000,0.0000,7.9500,0.0000
48.600,1.0000,0.0000,7.9500,0.0000
48.650,1.0000,0.0000,7.9500,0.0000
48.700,1.0000,0.0000,7.9500,0.0000
48.750,1.0000,0.0000,7.9500,0.0000
48.800,1.0000,0.0000,7.9500,0.0000
48.850,1.0000,0.0000,7.9500,0.0000
48.900,1.0000,0.0000,7.9500,0.0000
48.950,1.0000,0.0000,7.9500,0.0000
49.000,1.0000,0.0000,7.9500,0.0000
49.050,1.0000,0.0000,7.9500,0.0000
49.100,1.0000,0.0000,7.9500,0.0000
49.150,1.0000,0.0000,7.9500,0.0000
49.200,1.0000,0.0000,7.9500,0.0000
49.250,1.0000,0.0000,7.9500,0.0000
49.300,1.0000,0.0000,7.9500,0.0000
49.350,1.0000,0.0000,7.9500,0.0000
49.400,1.0000,0.0000,7.9500,0.0000
49.450,1.0000,0.0000,7.9500,0.0000
49.500,1.0000,0.0000,7.9500,0.0000
49.550,1.0000,0.0000,7.9500,0.0000
49.600,1.0000,0.0000,7.9500,0.0000
49.650,1.0000,0.0000,7.9500,0.0000
49.700,1.0000,0.0000,7.9500,0.0000
49.750,1.0000,0.0000,7.9500,0.0000
49.800,1.0000,0.0000,7.9500,0.0000
49.850,1.0000,0.0000,7.9500,0.0000
49.900,1.0000,0.0000,7.9500,0.0000
49.950,1.0000,0.0000,7.9500,0.0000
50.000,1.0000,0.0000,7.9500,0.0000
50.050,1.0000,0.0000,7.9500,0.0000
50.100,1.0000,0.0000,7.9500,0.0000
50.150,1.0000,0.0000,7.9500,0.0000
50.200,1.0000,0.0000,7.9500,0.0000
50.250,1.0000,0.0000,7.9500,0.0000
50.300,1.0000,0.0000,7.9500,0.0000
50.350,1.0000,0.0000,7.9500,0.0000
50.400,1.0000,0.0000,7.9500,0.0000
50.450,1.0000,0.0000,7.9500,0.0000
50.500,1.0000,0.0000,7.9500,0.0000
50.550,1.0000,0.0000,7.9500,0.0000
50.600,1.0000,0.0000,7.9500,0.0000
50.650,1.0000,0.0000,7.9500,0.0000
50.700,1.0000,0.0000,7.9500,0.0000
50.750,1.0000,0.0000,7.9500,0.0000
50.800,1.0000,0.0000,7.9500,0.0000
50.850,1.0000,0.0000,7.9500,0.0000
50.900,1.0000,0.0000,7.9500,0.0000
50.950,1.0000,0.0000,7.9500,0.0000
51.000,1.0000,0.0000,7.9500,0.0000
51.050,1.0000,0.0000,7.9500,0.0000
51.100,1.0000,0.0000,7.9500,0.0000
51.150,1.0000,0.0000,7.9500,0.0000
51.200,1.0000,0.0000,7.9500,0.0000
51.250,1.0000,0.0000,7.9500,0.0000
51.300,1.0000,0.0000,7.9500,0.0000
51.350,1.0000,0.0000,7.9500,0.0000
51.400,1.0000,0.0000,7.9500,0.0000
51.450,1.0000,0.0000,7.9500,0.0000
51.500,1.0000,0.0000,7.9500,0.0000
51.550,1.0000,0.0000,7.9500,0.0000
51.600,1.0000,0.0000,7.9500,0.0000
51.650,1.0000,0.0000,7.9500,0.0000
51.700,1.0000,0.0000,7.9500,0.0000
51.750,1.0000,0.0000,7.9500,0.0000
51.800,1.0000,0.0000,7.9500,0.0000
51.850,1.0000,0.0000,7.9500,0.0000
51.900,1.0000,0.0000,7.9500,0.0000
51.950,1.0000,0.0000,7.9500,0.0000
52.000,1.0000,0.0000,7.9500,0.0000
52.050,1.0000,0.0000,7.9500,0.0000
52.100,1.0000,0.0000,7.9500,0.0000
52.150,1.0000,0.0000,7.9500,0.0000
52.200,1.0000,0.0000,7.9500,0.0000
52.250,1.0000,0.0000,7.9500,0.0000
52.300,1.0000,0.0000,7.9500,0.0000
52.350,1.0000,0.0000,7.9500,0.0000
52.400,1.0000,0.0000,7.9500,0.0000
52.450,1.0000,0.0000,7.9500,0.0000
52.500,1.0000,0.0000,7.9500,0.0000
52.550,1.0000,0.0000,7.9500,0.0000
52.600,1.0000,0.0000,7.9500,0.0000
52.650,1.0000,0.0000,7.9500,0.0000
52.700,1.0000,0.0000,7.9500,0.0000
52.750,1.0000,0.0000,7.9500,0.0000
52.800,1.0000,0.0000,7.9500,0.0000
52.850,1.0000,0.0000,7.9500,0.0000
52.900,1.0000,0.0000,7.9500,0.0000
52.950,1.0000,0.0000,7.9500,0.0000
53.000,1.0000,0.0000,7.9500,0.0000
53.050,1.0000,0.0000,7.9500,0.0000
53.100,1.0000,0.0000,7.9500,0.0000
53.150,1.0000,0.0000,7.9500,0.0000
53.200,1.0000,0.0000,7.9500,0.0000
53.250,1.0000,0.0000,7.9500,0.0000
53.300,1.0000,0.0000,7.9500,0.0000
53.350,1.0000,0.0000,7.9500,0.0000
53.400,1.0000,0.0000,7.9500,0.0000
53.450,1.0000,0.0000,7.9500,0.0000
53.500,1.0000,0.0000,7.9500,0.0000
53.550,1.0000,0.0000,7.9500,0.0000
53.600,1.0000,0.0000,7.9500,0.0000
53.650,1.0000,0.0000,7.9500,0.0000
53.700,1.0000,0.0000,7.9500,0.0000
53.750,1.0000,0.0000,7.9500,0.0000
53.800,1.0000,0.0000,7.9500,0.0000
53.850,1.0000,0.0000,7.9500,0.0000
53.900,1.0000,0.0000,7.9500,0.0000
53.950,1.0000,0.0000,7.9500,0.0000
54.000,1.0000,0.0000,7.9500,0.0000
54.050,1.0000,0.0000,7.9500,0.0000
54.100,1.0000,0.0000,7.9500,0.0000
54.150,1.0000,0.0000,7.9500,0.0000
54.200,1.0000,0.0000,7.9500,0.0000
54.250,1.0000,0.0000,7.9500,0.0000
54.300,1.0000,0.0000,7.9500,0.0000
54.350,1.0000,0.0000,7.9500,0.0000
54.400,1.0000,0.0000,7.9500,0.0000
54.450,1.0000,0.0000,7.9500,0.0000
54.500,1.0000,0.0000,7.9500,0.0000
54.550,1.0000,0.0000,7.9500,0.0000
54.600,1.0000,0.0000,7.9500,0.0000
54.650,1.0000,0.0000,7.9500,0.0000
54.700,1.0000,0.0000,7.9500,0.0000
54.750,1.0000,0.0000,7.9500,0.0000
54.800,1.0000,0.0000,7.9500,0.0000
54.850,1.0000,0.0000,7.9500,0.0000
54.900,1.0000,0.0000,7.9500,0.0000
54.950,1.0000,0.0000,7.9500,0.0000
55.000,0.0000,1.0000,15.0000,0.0000
55.050,0.0000,1.0000,15.0000,0.0000
55.100,0.0000,1.0000,15.0000,0.0000
55.150,0.0000,1.0000,15.0000,0.0000
55.200,0.0000,1.0000,15.0000,0.0000
55.250,0.0000,1.0000,15.0000,0.0000
55.300,0.0000,1.0000,15.0000,0.0000
55.350,0.0000,1.0000,15.0000,0.0000
55.400,0.0000,1.0000,15.0000,0.0000
55.450,0.0000,1.0000,15.0000,0.0000
55.500,0.0000,1.0000,15.0000,0.0000
55.550,0.0000,1.0000,15.0000,0.0000
55.600,0.0000,1.0000,15.0000,0.0000
55.650,0.0000,1.0000,15.0000,0.0000
55.700,0.0000,1.0000,15.0000,0.0000
55.750,0.0000,1.0000,15.0000,0.0000
55.800,0.0000,1.0000,15.0000,0.0000
55.850,0.0000,1.0000,15.0000,0.0000
55.900,0.0000,1.0000,15.0000,0.0000
55.950,0.0000,1.0000,15.0000,0.0000
56.000,0.0000,1.0000,15.0000,0.0000
56.050,0.0000,1.0000,15.0000,0.0000
56.100,0.0000,1.0000,15.0000,0.0000
56.150,0.0000,1.0000,15.0000,0.0000
56.200,0.0000,1.0000,15.0000,0.0000
56.250,0.0000,1.0000,15.0000,0.0000
56.300,0.0000,1.0000,15.0000,0.0000
56.350,0.0000,1.0000,15.0000,0.0000
56.400,0.0000,1.0000,15.0000,0.0000
56.450,0.0000,1.0000,15.0000,0.0000
56.500,0.0000,1.0000,15.0000,0.0000
56.550,0.0000,1.0000,15.0000,0.0000
56.600,0.0000,1.0000,15.0000,0.0000
56.650,0.0000,1.0000,15.0000,0.0000
56.700,0.0000,1.0000,15.0000,0.0000
56.750,0.0000,1.0000,15.0000,0.0000
56.800,0.0000,1.0000,15.0000,0.0000
56.850,0.0000,1.0000,15.0000,0.0000
56.900,0.0000,1.0000,15.0000,0.0000
56.950,0.0000,1.0000,15.0000,0.0000
57.000,0.0000,1.0000,15.0000,0.0000
57.050,0.0000,1.0000,15.0000,0.0000
57.100,0.0000,1.0000,15.0000,0.0000
57.150,0.0000,1.0000,15.0000,0.0000
57.200,0.0000,1.0000,15.0000,0.0000
57.250,0.0000,1.0000,15.0000,0.0000
57.300,0.0000,1.0000,15.0000,0.0000
57.350,0.0000,1.0000,15.0000,0.0000
57.400,0.0000,1.0000,15.0000,0.0000
57.450,0.0000,1.0000,15.0000,0.0000
57.500,0.0000,1.0000,15.0000,0.0000
57.550,0.0000,1.0000,15.0000,0.0000
57.600,0.0000,1.0000,15.0000,0.0000
57.650,0.0000,1.0000,15.0000,0.0000
57.700,0.0000,1.0000,15.0000,0.0000
57.750,0.0000,1.0000,15.0000,0.0000
